"Unique ID";"EU Member";"Nation";"Position";"Age";"Name";"Club";"Best Rating";"Best Pot Rating";"PoD";"Value";"Wage";"GK Rating";"DC Rating";"DR Rating";"DL Rating";"DM Rating";"MC Rating";"AMC Rating";"AMR Rating";"AML Rating";"FS Rating";"TS Rating";"GK Pot Rating";"DR Pot Rating";"DC Pot Rating";"DL Pot Rating";"DM Pot Rating";"MC Pot Rating";"AMR Pot Rating";"AMC Pot Rating";"AML Pot Rating";"FS Pot Rating";"TS Pot Rating"
"51042313";"No";"Mexico";"AM RL";"26";"Lozano, Hirving";"PSV";"82.5% (W)";"83.9% (W)";"100%";"38.714.430";"34.480";"46.01%";"60.87%";"64.40%";"64.40%";"62.23%";"64.22%";"77.67%";"82.49%";"81.60%";"77.16%";"75.72%";"46.80%";"65.53%";"61.97%";"65.53%";"63.43%";"65.36%";"83.94%";"78.94%";"83.03%";"78.36%";"76.92%"
"67246431";"Yes";"Spain";"DM";"22";"Lozano, Pol";"Espanyol";"71.1% (M)";"78.8% (M)";"27%";"2.562.440";"2.590";"43.30%";"55.67%";"58.05%";"58.05%";"68.75%";"71.14%";"65.62%";"58.66%";"58.66%";"53.03%";"52.52%";"48.38%";"64.73%";"62.36%";"64.73%";"76.39%";"78.78%";"65.50%";"73.09%";"65.50%";"59.09%";"58.56%"
"14188576";"No";"Argentina";"D/WB R";"24";"Lozano, Raúl";"Platense";"74.8% (FB)";"78.7% (FB)";"39%";"862.420";"790";"40.61%";"64.59%";"74.82%";"71.36%";"68.39%";"57.27%";"55.97%";"65.95%";"59.75%";"53.34%";"52.79%";"43.04%";"78.66%";"68.03%";"75.02%";"71.55%";"59.84%";"69.42%";"58.85%";"62.89%";"56.09%";"55.54%"
"19226636";"No";"Brazil";"AM RLC, F C";"29";"Luan";"Grêmio";"73.3% (W)";"78.9% (W)";"2%";"3.562.740";"30.850";"40.15%";"55.23%";"58.10%";"58.10%";"57.39%";"57.87%";"71.49%";"73.29%";"73.29%";"69.88%";"69.11%";"43.54%";"62.55%";"59.64%";"62.55%";"61.60%";"61.95%";"78.90%";"76.67%";"78.90%";"74.75%";"74.02%"
"19164900";"No";"Brazil";"D C";"29";"Luan";"Palmeiras";"76.6% (CB)";"77.7% (CB)";"100%";"1.758.390";"4.390";"45.71%";"76.58%";"73.52%";"62.13%";"70.90%";"69.90%";"58.69%";"61.76%";"61.76%";"56.25%";"56.64%";"46.29%";"74.56%";"77.75%";"63.01%";"72.32%";"71.22%";"62.61%";"59.44%";"62.61%";"56.93%";"57.33%"
"19290874";"No";"Brazil";"DM";"23";"Luan";"São Paulo";"74.0% (DM)";"78.2% (DM)";"56%";"2.299.100";"3.860";"43.64%";"71.32%";"60.59%";"60.59%";"73.96%";"71.62%";"56.79%";"60.62%";"60.62%";"54.90%";"54.68%";"46.31%";"64.06%";"75.60%";"64.06%";"78.15%";"75.65%";"64.19%";"60.05%";"64.19%";"58.03%";"57.80%"
"2000007995";"No";"Brazil";"AM L";"20";"Luan Campos";"Portimonense";"64.8% (W)";"73.2% (W)";"41%";"60.270";"50";"37.37%";"48.40%";"50.29%";"50.29%";"47.93%";"49.49%";"49.80%";"62.22%";"64.80%";"61.22%";"60.43%";"41.93%";"56.89%";"54.79%";"56.89%";"54.67%";"56.00%";"70.28%";"55.89%";"73.20%";"68.22%";"67.39%"
"19340771";"No";"Brazil";"D/WB L";"21";"Luan Cândido";"RB Bragantino";"79.3% (FB)";"82.0% (FB)";"63%";"3.419.450";"5.780";"45.38%";"61.12%";"63.45%";"79.32%";"60.86%";"60.89%";"70.06%";"72.61%";"76.26%";"59.24%";"59.15%";"46.95%";"65.57%";"63.22%";"81.96%";"63.05%";"63.02%";"75.04%";"72.26%";"78.82%";"61.05%";"60.98%"
"19369124";"No";"Brazil";"D C";"20";"Luan Patrick";"RB Bragantino";"73.5% (CB)";"77.9% (CB)";"59%";"3.019.460";"880";"43.21%";"73.50%";"59.25%";"59.25%";"68.70%";"66.62%";"53.58%";"57.48%";"57.48%";"52.08%";"52.75%";"45.87%";"62.65%";"77.91%";"62.65%";"72.79%";"70.51%";"60.83%";"56.65%";"60.83%";"54.98%";"55.66%"
"19409769";"No";"Brazil";"AM R";"21";"Lucas Barbosa";"Santos";"73.9% (W)";"78.1% (W)";"66%";"816.000";"190";"43.15%";"57.28%";"58.57%";"58.57%";"67.54%";"68.88%";"66.85%";"73.86%";"71.34%";"54.14%";"54.33%";"45.57%";"61.90%";"60.53%";"61.90%";"71.40%";"72.64%";"78.09%";"70.55%";"75.43%";"57.09%";"57.28%"
"19350334";"No";"Brazil";"AM L, ST";"25";"Lucas Braga";"Santos";"75.1% (W)";"78.5% (W)";"37%";"2.612.250";"2.560";"42.05%";"56.02%";"59.67%";"59.67%";"57.79%";"70.76%";"57.84%";"60.09%";"75.12%";"70.21%";"69.23%";"44.08%";"62.37%";"58.69%";"62.37%";"60.23%";"73.63%";"62.83%";"60.40%";"78.54%";"73.24%";"72.26%"
"2000095357";"No";"Brazil";"DM";"21";"Lucas Cardoso";"Cuiabá";"61.4% (DM)";"68.7% (DM)";"36%";"35.310";"50";"37.93%";"49.92%";"50.53%";"50.53%";"61.38%";"61.21%";"57.47%";"51.11%";"51.11%";"45.70%";"44.95%";"42.57%";"56.53%";"55.98%";"56.53%";"68.73%";"68.42%";"57.22%";"64.29%";"57.22%";"51.08%";"50.33%"
"19172378";"No";"Brazil";"AM RLC";"28";"Lucas Crispim";"Fortaleza";"72.8% (W)";"73.8% (W)";"100%";"960.870";"1.610";"41.49%";"54.72%";"58.00%";"70.42%";"56.60%";"69.82%";"71.30%";"72.15%";"72.77%";"67.07%";"65.70%";"41.99%";"58.83%";"55.49%";"71.42%";"57.43%";"70.82%";"73.19%";"72.28%";"73.82%";"67.96%";"66.56%"
"55083804";"No";"Brazil";"D C";"25";"Lucas Cunha";"RB Bragantino";"76.2% (CB)";"77.7% (CB)";"100%";"2.230.570";"1.910";"45.62%";"76.16%";"68.35%";"60.26%";"58.12%";"57.26%";"55.90%";"59.29%";"59.29%";"54.01%";"54.63%";"46.53%";"69.75%";"77.74%";"61.49%";"59.34%";"58.46%";"60.53%";"57.04%";"60.53%";"55.08%";"55.70%"
"19340767";"No";"Brazil";"D/WB/AM L";"22";"Lucas Esteves";"Palmeiras";"71.0% (WB)";"78.9% (WB)";"31%";"1.494.610";"620";"38.34%";"51.61%";"56.63%";"70.54%";"55.34%";"65.01%";"64.68%";"69.27%";"70.65%";"60.35%";"58.25%";"43.05%";"62.93%";"57.74%";"78.39%";"61.00%";"71.43%";"77.05%";"71.66%";"78.59%";"66.84%";"64.70%"
"28086745";"No";"Brazil";"DM, AM C";"27";"Lucas Evangelista";"RB Bragantino";"75.6% (M)";"77.3% (M)";"100%";"2.715.450";"3.850";"43.98%";"59.66%";"62.25%";"62.25%";"75.42%";"75.62%";"73.04%";"74.21%";"74.21%";"57.93%";"57.50%";"45.24%";"63.86%";"61.25%";"63.86%";"77.16%";"77.32%";"76.19%";"74.97%";"76.19%";"59.41%";"58.97%"
"19226200";"No";"Brazil";"AM RLC";"24";"Lucas Fernandes";"Botafogo";"76.3% (W)";"83.5% (W)";"14%";"5.314.370";"1.510";"43.26%";"58.16%";"61.31%";"61.31%";"60.67%";"75.49%";"74.48%";"76.31%";"76.31%";"58.31%";"57.40%";"47.65%";"67.00%";"63.75%";"67.00%";"65.69%";"81.55%";"83.52%";"81.17%";"83.52%";"63.41%";"62.49%"
"19319720";"No";"Brazil";"D C";"22";"Lucas Halter";"Goiás";"72.9% (CB)";"78.4% (CB)";"44%";"1.466.900";"810";"41.12%";"72.93%";"58.29%";"58.29%";"56.06%";"55.31%";"54.46%";"57.37%";"57.37%";"52.82%";"53.16%";"44.38%";"62.61%";"78.45%";"62.61%";"60.29%";"59.41%";"61.64%";"58.39%";"61.64%";"56.54%";"56.89%"
"19215571";"No";"Brazil";"D C, DM";"26";"Lucas Kal";"América (MG)";"77.3% (CB)";"78.1% (CB)";"100%";"2.213.940";"1.800";"46.87%";"77.26%";"75.81%";"75.81%";"76.17%";"72.47%";"58.79%";"62.11%";"62.11%";"57.25%";"57.30%";"47.28%";"76.69%";"78.12%";"76.69%";"77.25%";"73.50%";"62.84%";"59.46%";"62.84%";"57.89%";"57.93%"
"19187884";"No";"Brazil";"AM C";"32";"Lucas Lima";"Santos";"71.6% (AM)";"72.4% (AM)";"0%";"300.000.000";"38.560";"42.79%";"55.03%";"57.76%";"57.76%";"57.30%";"70.79%";"71.61%";"70.74%";"70.27%";"56.49%";"55.45%";"43.37%";"58.46%";"55.74%";"58.46%";"57.87%";"71.45%";"71.58%";"72.38%";"71.11%";"57.03%";"56.00%"
"19326425";"No";"Brazil";"AM C";"21";"Lucas Lourenço";"Santos";"67.3% (M)";"74.8% (AM)";"29%";"1.087.440";"480";"40.17%";"51.33%";"54.97%";"54.97%";"55.15%";"67.35%";"67.09%";"55.93%";"55.93%";"53.12%";"51.82%";"45.01%";"61.42%";"57.67%";"61.42%";"60.85%";"74.02%";"62.55%";"74.78%";"62.55%";"58.97%";"57.64%"
"19274259";"No";"Brazil";"DM";"26";"Lucas Mineiro";"Braga";"76.6% (M)";"78.1% (M)";"100%";"503.120";"3.920";"45.12%";"73.77%";"65.07%";"65.07%";"76.38%";"76.61%";"60.33%";"63.85%";"63.85%";"59.16%";"59.63%";"46.00%";"66.22%";"75.11%";"66.22%";"77.89%";"78.07%";"65.01%";"61.40%";"65.01%";"60.16%";"60.63%"
"19073564";"No";"Brazil";"AM RL, ST";"29";"Lucas Moura";"São Paulo";"76.5% (W)";"83.3% (W)";"6%";"18.596.450";"25.000";"42.33%";"57.28%";"61.20%";"61.20%";"59.33%";"68.45%";"72.54%";"76.50%";"75.03%";"71.88%";"70.60%";"46.64%";"66.49%";"62.56%";"66.49%";"63.41%";"72.93%";"83.27%";"78.67%";"81.67%";"77.81%";"76.57%"
"19367739";"No";"Brazil";"D C";"26";"Lucas Oliveira";"Cruzeiro";"72.6% (CB)";"73.6% (CB)";"100%";"1.217.090";"830";"43.93%";"72.57%";"57.97%";"57.97%";"54.77%";"54.60%";"53.53%";"57.44%";"57.44%";"50.92%";"51.95%";"44.48%";"58.84%";"73.62%";"58.84%";"55.63%";"55.45%";"58.32%";"54.34%";"58.32%";"51.69%";"52.73%"
"19260922";"No";"Brazil";"GK";"24";"Lucas Paes";"Casa Pia";"64.3% (GK)";"70.9% (GK)";"19%";"8.180";"750";"64.31%";"43.18%";"40.85%";"40.85%";"41.58%";"41.06%";"39.79%";"40.41%";"40.41%";"36.83%";"38.15%";"70.90%";"44.65%";"47.23%";"44.65%";"45.30%";"44.71%";"44.11%";"43.44%";"44.11%";"40.19%";"41.57%"
"19226741";"Yes";"Brazil / Portugal";"DM, AM RC";"24";"Lucas Paquetá";"West Ham";"81.9% (M)";"85.4% (W)";"47%";"39.720.040";"130.000";"48.52%";"64.54%";"66.45%";"66.45%";"81.20%";"81.87%";"79.38%";"81.81%";"81.01%";"75.86%";"75.11%";"50.61%";"69.34%";"67.37%";"69.34%";"84.78%";"85.41%";"85.42%";"82.68%";"84.58%";"78.93%";"78.18%"
"19226197";"Yes";"Brazil / Italy";"GK";"24";"Lucas Perri";"Botafogo";"74.7% (GK)";"76.9% (GK)";"45%";"1.773.490";"1.170";"74.71%";"49.66%";"49.01%";"49.01%";"47.90%";"46.93%";"45.51%";"46.78%";"46.78%";"42.26%";"43.48%";"76.89%";"50.15%";"50.96%";"50.15%";"49.41%";"48.40%";"47.87%";"46.62%";"47.87%";"43.24%";"44.50%"
"19128545";"Yes";"Brazil / Italy";"AM RLC";"28";"Lucas Piazón";"Braga";"73.7% (W)";"78.0% (W)";"12%";"1.275.440";"5.020";"40.56%";"55.22%";"58.30%";"58.30%";"57.58%";"69.32%";"71.33%";"73.18%";"73.70%";"69.46%";"68.52%";"43.04%";"61.70%";"58.57%";"61.70%";"60.95%";"73.19%";"77.49%";"75.32%";"78.04%";"73.14%";"72.19%"
"19335371";"No";"Brazil";"D/WB L, AM R";"21";"Lucas Pires";"Cádiz";"73.3% (W)";"84.0% (W)";"23%";"4.540.470";"870";"40.95%";"54.99%";"58.11%";"72.63%";"55.33%";"56.24%";"55.55%";"73.34%";"72.63%";"53.74%";"53.34%";"47.13%";"66.68%";"63.30%";"83.35%";"63.76%";"64.47%";"84.04%";"63.47%";"83.22%";"61.27%";"60.83%"
"19380037";"Yes";"Brazil / Italy";"D/WB/M L";"21";"Lucas Piton";"Vasco da Gama";"75.9% (W)";"81.2% (W)";"52%";"4.416.020";"5.780";"43.58%";"56.31%";"60.09%";"75.11%";"57.14%";"57.56%";"56.40%";"61.89%";"74.72%";"53.54%";"52.22%";"46.60%";"64.39%";"60.46%";"80.49%";"61.45%";"61.77%";"66.26%";"60.46%";"80.00%";"57.41%";"56.03%"
"19364339";"No";"Brazil";"DM";"21";"Lucas Ramos";"Internacional";"68.9% (M)";"81.2% (M)";"16%";"1.494.610";"2.310";"41.14%";"54.47%";"56.65%";"56.65%";"67.65%";"68.88%";"66.46%";"56.75%";"56.75%";"52.07%";"50.90%";"48.71%";"66.76%";"64.66%";"66.76%";"80.04%";"81.23%";"67.08%";"78.08%";"67.08%";"61.17%";"59.97%"
"19362985";"No";"Brazil";"AM/F C";"22";"Lucas Rodrigues";"Marítimo";"69.5% (W)";"75.8% (W)";"41%";"275.020";"1.130";"41.95%";"54.07%";"56.24%";"56.24%";"54.83%";"56.31%";"69.45%";"57.24%";"69.49%";"68.03%";"67.24%";"45.79%";"61.36%";"59.16%";"61.36%";"59.87%";"61.22%";"62.43%";"75.44%";"75.80%";"73.74%";"72.96%"
"19088262";"Yes";"Brazil / Italy";"DM";"32";"Lucas Sasha";"Fortaleza";"75.7% (FB)";"76.1% (FB)";"1%";"405.200";"820";"43.73%";"58.16%";"75.72%";"73.97%";"73.06%";"73.71%";"57.99%";"68.86%";"62.39%";"55.25%";"54.61%";"44.01%";"76.12%";"58.53%";"74.37%";"73.70%";"74.32%";"69.24%";"58.27%";"62.74%";"55.48%";"54.85%"
"19152917";"No";"Brazil";"DM";"29";"Lucas Silva";"Cruzeiro";"75.9% (DM)";"79.4% (DM)";"8%";"2.358.740";"13.500";"44.10%";"71.50%";"71.52%";"60.44%";"75.92%";"73.62%";"57.05%";"60.40%";"60.40%";"54.99%";"54.56%";"46.30%";"74.94%";"74.97%";"63.33%";"79.38%";"76.98%";"63.34%";"59.77%";"63.34%";"57.59%";"57.15%"
"19319372";"No";"Brazil";"D/WB R, AM RL";"24";"Lucas Soares";"Santa Clara";"74.9% (W)";"77.3% (W)";"42%";"2.599.630";"1.250";"41.82%";"55.01%";"72.84%";"67.10%";"56.79%";"57.09%";"56.85%";"74.90%";"74.37%";"55.12%";"53.73%";"43.19%";"75.22%";"56.90%";"69.29%";"58.87%";"59.10%";"77.34%";"58.61%";"76.79%";"56.79%";"55.40%"
"19261047";"No";"Brazil";"DM";"24";"Lucas Ventura";"Portimonense";"71.1% (DM)";"74.6% (DM)";"42%";"301.450";"1.420";"43.26%";"57.49%";"59.15%";"59.15%";"71.10%";"70.97%";"56.02%";"58.88%";"58.88%";"53.23%";"53.16%";"45.16%";"61.77%";"60.11%";"61.77%";"74.56%";"74.34%";"61.53%";"58.46%";"61.53%";"55.53%";"55.46%"
"19249631";"No";"Brazil";"D C";"27";"Lucas Veríssimo";"Corinthians";"80.3% (CB)";"82.6% (CB)";"20%";"8.817.680";"29.790";"48.12%";"80.31%";"63.04%";"63.04%";"60.18%";"60.30%";"59.35%";"62.91%";"62.91%";"57.79%";"58.67%";"49.48%";"64.78%";"82.55%";"64.78%";"61.92%";"61.97%";"64.63%";"60.94%";"64.63%";"59.30%";"60.17%"
"2000088465";"No";"Brazil";"ST";"19";"Lucca Holanda";"Internacional";"60.5% (TS)";"68.9% (TS)";"29%";"300.260";"160";"35.65%";"48.41%";"48.50%";"48.50%";"46.17%";"47.64%";"48.37%";"48.52%";"48.52%";"60.47%";"60.52%";"40.97%";"55.87%";"55.62%";"55.87%";"53.47%";"54.86%";"55.97%";"55.43%";"55.97%";"68.90%";"68.92%"
"43409366";"Yes";"Italy";"ST";"21";"Lucca, Lorenzo";"Udinese";"73.8% (TS)";"78.9% (TS)";"58%";"2.022.560";"5.190";"45.91%";"59.55%";"59.43%";"59.43%";"58.57%";"59.61%";"59.69%";"59.21%";"59.21%";"72.65%";"73.77%";"49.09%";"63.94%";"63.95%";"63.94%";"63.19%";"64.18%";"63.77%";"64.01%";"63.77%";"77.77%";"78.87%"
"14245562";"No";"Argentina";"ST";"20";"Lucero, Daniel";"Arsenal (Sarandí)";"68.3% (FS)";"72.7% (FS)";"55%";"492.100";"260";"40.68%";"54.40%";"57.05%";"57.05%";"55.84%";"56.19%";"56.24%";"67.98%";"65.45%";"68.35%";"67.04%";"43.50%";"60.92%";"58.18%";"60.92%";"59.71%";"59.98%";"72.66%";"59.92%";"69.96%";"72.73%";"71.43%"
"14041291";"No";"Argentina";"ST";"30";"Lucero, Juan Martín";"Fortaleza";"73.8% (W)";"75.2% (W)";"100%";"300.000.000";"1.870";"43.84%";"59.23%";"61.33%";"61.33%";"58.88%";"60.01%";"59.96%";"73.77%";"73.36%";"72.99%";"73.62%";"44.66%";"62.48%";"60.35%";"62.48%";"60.06%";"61.15%";"75.15%";"61.03%";"74.74%";"74.25%";"74.88%"
"19202502";"No";"Brazil";"AM RLC, F C";"29";"Luciano";"São Paulo";"77.2% (W)";"78.2% (W)";"100%";"6.129.900";"13.490";"44.84%";"59.28%";"61.47%";"61.47%";"59.92%";"73.39%";"75.10%";"77.21%";"76.05%";"73.94%";"73.42%";"45.51%";"62.24%";"60.09%";"62.24%";"60.47%";"73.98%";"78.17%";"75.95%";"77.00%";"74.75%";"74.25%"
"19119223";"Yes";"Brazil / Italy";"D C";"32";"Luciano Castán";"Cruzeiro";"73.3% (CB)";"73.9% (CB)";"100%";"149.010";"830";"43.74%";"73.33%";"58.60%";"58.60%";"56.18%";"54.85%";"53.71%";"56.77%";"56.77%";"51.63%";"52.53%";"44.11%";"58.97%";"73.88%";"58.97%";"56.58%";"55.24%";"57.11%";"54.04%";"57.11%";"51.95%";"52.88%"
"19408285";"No";"Brazil";"D/WB L, AM LC";"22";"Luciano Juba";"Bahia";"74.1% (W)";"77.0% (W)";"62%";"1.093.370";"710";"41.04%";"54.98%";"58.82%";"72.42%";"57.43%";"57.33%";"69.06%";"59.30%";"74.12%";"54.05%";"53.10%";"42.74%";"61.07%";"57.19%";"75.19%";"59.57%";"59.41%";"61.59%";"71.64%";"76.98%";"56.05%";"55.09%"
"2000089625";"No";"Argentina";"D L";"18";"Luciano, Martín";"Godoy Cruz";"76.7% (FB)";"81.7% (FB)";"74%";"4.535.670";"800";"44.21%";"57.32%";"61.33%";"76.66%";"57.89%";"57.44%";"56.15%";"61.65%";"61.65%";"54.19%";"53.32%";"47.09%";"65.34%";"61.23%";"81.68%";"61.88%";"61.31%";"65.70%";"59.86%";"65.70%";"57.72%";"56.82%"
"14043351";"No";"Argentina";"D C";"29";"Luciatti, Abel";"Tigre";"74.1% (CB)";"74.2% (CB)";"100%";"763.240";"990";"43.45%";"74.06%";"58.87%";"70.18%";"56.61%";"55.64%";"54.29%";"56.92%";"56.92%";"51.54%";"52.07%";"43.57%";"58.98%";"74.20%";"70.32%";"56.61%";"55.64%";"57.04%";"54.40%";"57.04%";"51.66%";"52.18%"
"91174012";"Yes";"Angola / Germany";"D/WB L";"25";"Lucoqui, Anderson";"Hertha Berlin";"76.8% (FB)";"80.7% (FB)";"38%";"371.140";"10.750";"42.52%";"70.18%";"73.23%";"76.78%";"69.69%";"69.56%";"56.10%";"66.28%";"72.56%";"54.62%";"54.11%";"45.31%";"76.98%";"74.06%";"80.72%";"72.02%";"71.82%";"69.83%";"59.16%";"76.46%";"57.62%";"57.11%"
"76042952";"No";"Colombia";"D C";"24";"Lucumí, Jhon";"Bologna";"77.7% (CB)";"80.1% (CB)";"47%";"7.511.810";"25.200";"47.82%";"77.69%";"62.60%";"75.12%";"71.16%";"59.06%";"58.00%";"62.09%";"62.09%";"56.39%";"56.68%";"49.14%";"64.48%";"80.09%";"77.38%";"73.71%";"61.13%";"63.93%";"59.67%";"63.93%";"57.95%";"58.23%"
"67131771";"Yes";"Spain";"AM C";"29";"Luis Alberto";"Lazio";"84.6% (M)";"87.1% (M)";"8%";"22.460.570";"76.760";"48.97%";"62.85%";"66.02%";"66.02%";"81.03%";"84.60%";"82.88%";"81.46%";"81.46%";"78.18%";"76.88%";"50.33%";"67.94%";"64.74%";"67.94%";"83.52%";"87.11%";"83.77%";"85.08%";"83.77%";"80.15%";"78.84%"
"67199621";"Yes";"Spain";"D/WB R";"27";"Luis Pérez";"Real Valladolid";"78.8% (FB)";"81.8% (FB)";"20%";"2.278.930";"8.130";"44.58%";"58.74%";"78.78%";"63.02%";"59.17%";"58.61%";"57.37%";"74.43%";"62.43%";"55.35%";"54.47%";"46.44%";"81.78%";"61.15%";"65.42%";"61.55%";"60.93%";"77.33%";"59.58%";"64.87%";"57.43%";"56.56%"
"83169817";"Yes";"Portugal / Angola";"DM";"22";"Luís, Florentino";"Benfica";"77.7% (DM)";"79.3% (DM)";"100%";"14.874.730";"20.220";"46.54%";"61.78%";"62.59%";"62.59%";"77.72%";"76.40%";"58.39%";"61.99%";"61.99%";"55.17%";"54.81%";"48.87%";"65.07%";"64.30%";"65.07%";"79.25%";"77.86%";"64.60%";"60.87%";"64.60%";"57.60%";"57.22%"
"2000144711";"Yes";"Portugal";"D C";"17";"Luís, Tiago";"Casa Pia";"59.6% (CB)";"68.2% (CB)";"49%";"15.870";"60";"37.22%";"59.65%";"47.33%";"47.33%";"45.70%";"44.85%";"44.00%";"46.62%";"46.62%";"42.29%";"42.78%";"42.28%";"54.07%";"68.24%";"54.07%";"52.42%";"51.36%";"53.28%";"50.11%";"53.28%";"48.06%";"48.58%"
"8833687";"No";"Brazil";"ST";"35";"Luiz Adriano";"Internacional";"72.3% (TS)";"72.6% (TS)";"0%";"258.600";"9.640";"43.95%";"58.02%";"58.46%";"58.46%";"57.85%";"58.14%";"69.85%";"68.43%";"70.40%";"71.87%";"72.27%";"44.22%";"58.71%";"58.27%";"58.71%";"57.85%";"58.14%";"68.74%";"70.16%";"70.72%";"72.20%";"72.59%"
"19108538";"Yes";"Brazil / Portugal";"DM";"37";"Luiz Carlos";"Paços de Ferreira";"75.7% (DM)";"75.7% (DM)";"0%";"245.650";"2.540";"45.04%";"60.21%";"72.84%";"61.10%";"75.65%";"74.66%";"66.29%";"61.30%";"61.30%";"55.94%";"55.25%";"44.87%";"72.64%";"60.04%";"60.93%";"75.65%";"74.66%";"61.13%";"66.09%";"61.13%";"55.77%";"55.08%"
"19225765";"Yes";"Italy / Brazil";"D C";"25";"Luiz Felipe";"Real Betis";"83.1% (CB)";"85.9% (CB)";"100%";"26.736.930";"40.220";"47.86%";"83.14%";"79.26%";"79.26%";"64.81%";"63.64%";"61.07%";"63.36%";"63.36%";"58.77%";"59.24%";"49.87%";"81.92%";"85.90%";"81.92%";"65.67%";"64.49%";"65.69%";"63.28%";"65.69%";"60.98%";"61.43%"
"19221410";"No";"Brazil";"D C";"28";"Luiz Felipe";"Santos";"71.8% (CB)";"74.9% (CB)";"12%";"2.473.920";"8.040";"41.40%";"71.75%";"67.53%";"56.27%";"54.81%";"54.83%";"53.36%";"55.60%";"55.60%";"51.54%";"52.05%";"43.50%";"70.45%";"74.87%";"58.70%";"56.54%";"56.49%";"58.06%";"55.67%";"58.06%";"53.78%";"54.27%"
"19367261";"No";"Brazil";"AM RL";"21";"Luiz Filipe";"Atlético Mineiro";"65.8% (W)";"73.4% (W)";"33%";"1.630";"40";"36.67%";"47.59%";"51.27%";"51.27%";"48.15%";"49.24%";"49.36%";"64.54%";"65.81%";"47.99%";"47.13%";"40.72%";"57.21%";"53.31%";"57.21%";"54.32%";"55.20%";"71.97%";"54.79%";"73.38%";"53.12%";"52.22%"
"19377206";"No";"Brazil";"AM RL, ST";"21";"Luiz Henrique";"Real Betis";"78.6% (W)";"83.3% (W)";"54%";"9.276.520";"22.110";"45.11%";"59.88%";"62.12%";"62.12%";"59.71%";"60.36%";"60.50%";"78.56%";"77.71%";"73.63%";"72.86%";"47.77%";"65.88%";"63.58%";"65.88%";"63.75%";"64.28%";"83.30%";"63.94%";"82.40%";"77.60%";"76.85%"
"19362984";"No";"Brazil";"GK";"21";"Luiz Júnior";"Famalicão";"76.2% (GK)";"83.9% (GK)";"33%";"6.378.040";"3.020";"76.19%";"48.84%";"47.67%";"47.67%";"48.03%";"48.29%";"47.31%";"47.35%";"47.35%";"43.68%";"44.77%";"83.88%";"52.05%";"53.55%";"52.05%";"52.48%";"52.66%";"51.60%";"51.50%";"51.60%";"47.50%";"48.68%"
"14255865";"No";"Argentina";"D RC";"21";"Luján, Gonzalo";"San Lorenzo";"68.5% (CB)";"73.1% (CB)";"62%";"1.869.100";"490";"41.42%";"68.45%";"67.04%";"54.45%";"52.35%";"51.88%";"50.20%";"54.75%";"54.75%";"48.90%";"49.66%";"44.23%";"71.54%";"73.06%";"58.10%";"55.66%";"55.11%";"58.43%";"53.57%";"58.43%";"52.14%";"52.93%"
"14226791";"No";"Argentina";"AM RC";"20";"Luján, Santiago";"Huracán";"68.5% (W)";"79.5% (W)";"22%";"1.449.930";"380";"39.52%";"50.58%";"62.76%";"53.48%";"52.93%";"65.02%";"63.68%";"68.50%";"65.33%";"50.30%";"48.83%";"45.88%";"72.88%";"59.04%";"62.11%";"61.46%";"75.23%";"79.50%";"73.60%";"75.83%";"57.95%";"56.45%"
"18007344";"Yes";"Belgium / DR Congo";"ST";"29";"Lukaku, Romelu";"Roma";"85.0% (TS)";"88.5% (TS)";"12%";"54.815.770";"350.000";"48.77%";"65.19%";"65.92%";"65.92%";"65.12%";"66.47%";"67.38%";"65.13%";"65.13%";"83.80%";"85.01%";"50.99%";"69.18%";"68.28%";"69.18%";"68.33%";"69.62%";"68.43%";"70.43%";"68.43%";"87.37%";"88.47%"
"49056273";"Yes";"France / Angola";"D C";"19";"Lukeba, Castello";"RB Leipzig";"77.0% (CB)";"88.1% (CB)";"26%";"20.294.550";"24.140";"45.15%";"77.03%";"61.55%";"74.73%";"60.20%";"59.66%";"58.16%";"61.41%";"61.41%";"55.33%";"55.30%";"51.75%";"70.19%";"88.08%";"85.22%";"68.65%";"67.84%";"69.97%";"66.03%";"69.97%";"62.79%";"62.76%"
"18083611";"Yes";"Belgium / DR Congo";"AM RL, ST";"24";"Lukébakio, Dodi";"Sevilla";"76.0% (W)";"78.9% (W)";"7%";"15.596.410";"49.600";"42.86%";"57.39%";"58.96%";"58.96%";"56.35%";"58.82%";"71.28%";"75.96%";"74.50%";"74.12%";"73.72%";"44.49%";"61.31%";"59.63%";"61.31%";"58.84%";"61.23%";"78.92%";"73.85%";"77.40%";"76.63%";"76.24%"
"62124117";"Yes";"Serbia";"DM, AM C";"25";"Lukic, Saša";"Fulham";"81.3% (DM)";"84.9% (DM)";"41%";"14.500.650";"60.000";"47.01%";"64.44%";"66.36%";"66.36%";"81.30%";"80.60%";"78.49%";"66.23%";"66.23%";"62.17%";"61.73%";"48.92%";"69.05%";"67.09%";"69.05%";"84.88%";"84.09%";"68.96%";"81.60%";"68.96%";"64.53%";"64.09%"
