Rgn;Half;Date;UID;EU;Nat;Interested;P1;P2;Rt1;Pt1;RtG;PtG;Position;Age;Name;Av_Rat;Club;Division;Based;Apps;Starts;Gls;Ast;PoM;Mins;GK%;DFg%;DFa%;xGP/90;CS/90;Gls_Conc/90;Hdrs_W/90;Hd%;Blocks/90;Intcp/90;Clear/90;Press_C/90;PAS%;OP-KP/90;CCC/90;Pr_Pas/90;xA/90;Pas_C/90;Ps%;DRB%;ST%;Drb/90;Cr_C/90;Cr%;NP-xG/90;Gls/90;NP-xG/Shot;Sht_T/90;Sprints/90;Fls_Ag/90;Value;Wage;Expires;Det;Prof;Amb;Acc;Pac;Height;Personality;GK%t;DFg%t;DFa%t;PAS%t;DRB%t;ST%t;Mins_t
EU;Mid;30/11/2023;62013805;Yes;SRB;1;CM;DM;70,1;0,0;81,2;83,1;D (C), DM, M (C);31;Nemanja Gudelj;7,01;Sevilla;LaLiga;Spain;24;20;0;0;0;1042;0,701;6,56;11,756;0,0;0,0;0,0;4,58;62;0,6;2,42;0,95;2,59;5,508;0,43;0,17;3,97;0,02;60,63;92;2,37478;0,366;0,78;0,09;7;0,12;0,0;0,156;0,09;9,07;0,43;348000000;441000;30/06/2026;15_18;12;16;11_15;9_13;186;;0,701;6,56;11,14;4,59;2,30778;0,37;2084
EU;Mid;30/11/2023;62025884;Yes;BIH;1;DM;LW;60,7;0,0;80,0;81,5;DM, M/AM (C);29;Rade Krunić;6,77;Milan;Serie A;Italy;100;48;10;12;0;2703;0,677;6,23;9,689;0,0;0,0;0,0;3,03;43;0,43;1,3;0,5;4,0;4,9;0,97;0,13;2,73;0,22;37,56;85;3,21656;0,918;0,9;0,07;11;0,13;0,17;0,096;0,4;12,29;0,77;2800000;170000;30/06/2024;12_16;12;13;11_17;12_16;184;;0,677;6,23;9,26;4,05;3,10556;0,8;5406
EU;Mid;30/11/2023;62031623;No;SRB;1;CB;LB;70,0;0,0;76,6;76,6;D (C);33;Stefan Mitrović;6,7;Getafe;LaLiga;Spain;4;0;0;0;0;103;0,67;8,74;15,86;0,0;0,0;0,0;6,12;100;0,0;1,75;0,0;6,99;7,141;0,87;0,87;4,37;0,1;47,18;93;4,41667;0,0;0,87;0,87;25;0,0;0,0;0,0;0,0;21,84;0,0;1400000;63500;30/06/2024;14;12;17;10;9_12;189;;0,67;8,74;14,86;6,21;4,16667;0,0;206
EU;Mid;30/11/2023;62038612;No;SRB;1;GK;RB;68,1;0,0;74,5;76,8;GK;31;Marko Dmitrović;6,8;Sevilla;LaLiga;Spain;104;104;0;0;4;4624;0,02;0,0;0,0;0,22;0,27;1,15;0,0;0;0,0;0,0;0,0;0,0;0,697;0,02;0,0;0,0;0,0;18,47;68;0,56;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,56;348000000;138000;30/06/2025;11_14;10;12;9_13;9_13;190;;0,02;0,0;0,0;0,02;0,56;0,0;9248
EU;Mid;30/11/2023;62039552;No;SRB;1;CM;LW;68,7;0,0;80,0;81,1;M/AM (C);31;Darko Brašanac;6,87;Osasuna;LaLiga;Spain;40;26;0;2;0;1134;0,687;5,48;8,679;0,0;0,0;0,0;2,62;58;0,08;1,35;0,4;3,65;7,65;1,11;0,24;5,32;0,11;55,08;87;4,15767;0,182;0,87;0,32;57;0,03;0,0;0,072;0,08;13,02;0,95;3500000;62500;30/06/2024;10_14;7;13;12_15;9_12;178;;0,687;5,48;8,1;6,78;3,58667;0,18;2268
EU;Mid;30/11/2023;62055271;No;SRB;1;CB;LB;70,2;0,0;72,3;76,6;D (C);30;Matija Nastasić;6,85;Mallorca;LaLiga;Spain;64;60;0;0;0;2619;0,685;7,08;15,153;0,0;0,0;0,0;7,32;75;0,76;3,37;1,44;1,51;5,119;0,34;0,1;3,78;0,03;54,19;87;1,03778;0,09;0,03;0,0;0;0,01;0,0;0,05;0,03;5,02;0,45;2700000;35500;30/06/2024;12;12;11;11;10_14;188;;0,685;7,08;14,4;4,25;1,03778;0,09;5238
EU;Mid;30/11/2023;62070416;No;SRB;0;LW;RW;81,8;0,0;81,2;84,5;WB/M/AM (L);30;Filip Kostić;7,13;Juventus;Serie A;Italy;102;102;2;20;6;4552;0,713;8,38;10,48;0,0;0,0;0,0;1,7;40;0,89;3,14;0,85;3,5;6,645;1,27;0,26;4,09;0,16;42,61;87;7,97;0,299;2,95;1,56;18;0,02;0,02;0,119;0,04;15,84;1,52;22500000;268000;30/06/2026;15;11;17;15;16;184;Fairly Determined;0,713;8,38;10,08;5,78;7,79;0,2;9104
EU;Mid;30/11/2023;62076152;No;SRB;1;GK;CB;68,3;0,0;75,5;79,4;GK;27;Predrag Rajković;6,45;Mallorca;LaLiga;Spain;80;80;0;0;4;3600;-0,775;0,0;0,0;-0,09;0,12;1,45;0,0;0;0,0;0,0;0,0;0,0;0,646;0,0;0,0;0,0;0,0;16,8;65;0,7;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,7;3600000;99000;30/06/2026;10_14;9;15;10_13;9_12;191;;-0,775;0,0;0,0;0,0;0,7;0,0;7200
EU;Mid;30/11/2023;62078575;Yes;SVN;1;LW;RW;55,0;0,0;78,0;78,5;M/AM (C);30;Žan Majer;7,0;Cremonese;Serie A;Italy;8;8;0;0;0;342;0,7;7,64;9,536;0,0;0,0;0,0;1,58;32;0,53;1,32;0,53;5,26;5,249;1,05;0,26;2,89;0,18;41,84;87;3,18856;0,18;0,53;0,26;14;0,04;0,0;0,14;0,0;8,42;1,32;3000000;71000;30/06/2025;9_13;10;12;11_15;9_15;180;;0,7;7,64;9,22;4,38;3,04556;0,18;684
EU;Mid;30/11/2023;62083371;Yes;SVN;1;RB;RW;58,2;0,0;81,1;85,2;D/WB (R);27;Petar Stojanović;6,89;Sampdoria;Serie A;Italy;72;72;0;8;4;3240;0,689;9,0;13,915;0,0;0,0;0,0;4,25;67;0,92;4,14;1,0;2,94;5,309;0,72;0,11;3,58;0,06;39,19;84;7,42933;0,3;3,14;0,5;11;0,08;0,0;0,14;0,08;20,64;1,39;3400000;53500;30/06/2025;13_17;10;12;12_16;10_14;178;;0,689;9,0;13,25;4,47;7,32333;0,3;6480
EU;Mid;30/11/2023;62085429;No;SRB;1;DM;CM;70,3;0,0;81,2;83,2;DM, M (C);27;Marko Grujić;6,79;Porto;Liga bwin;Portugal;94;10;4;0;2;1064;0,679;7,11;11,425;0,0;0,0;0,0;3,72;59;0,76;1,52;0,85;3,98;7,852;1,27;0,59;4,91;0,23;52,44;85;3,82478;1,706;0,76;0,34;67;0,26;0,17;0,107;1,1;10,15;0,93;9250000;119000;30/06/2026;11_15;12;16;10_13;9_12;191;;0,679;7,11;10,83;7,0;3,15778;1,64;2128
EU;Mid;30/11/2023;62095383;No;MNE;1;RB;LB;60,6;0,0;84,7;85,8;D (RL), WB (R);30;Adam Marušić;7,06;Lazio;Serie A;Italy;72;68;2;2;4;3011;0,706;9,19;13,383;0,0;0,0;0,0;3,53;66;0,69;3,65;0,96;3,89;7,469;0,84;0,12;5,56;0,08;48,99;87;6,49656;0,34;2,09;0,45;16;0,01;0,03;0,04;0,06;18,59;1,73;12750000;139000;30/06/2025;16_20;15;16;12_16;13_19;185;;0,706;9,19;12,72;6,6;6,33556;0,14;6022
EU;Mid;30/11/2023;62097340;No;SRB;1;DM;CM;71,0;0,0;79,8;84,1;DM, M (RC);28;Nemanja Maksimović;7,02;Getafe;LaLiga;Spain;80;80;4;6;6;3481;0,702;7,13;11,261;0,0;0,0;0,0;3,54;59;0,54;1,6;0,41;4,58;6,7;1,4;0,41;3,9;0,13;50,57;86;3,93611;0,536;1,55;0,08;8;0,06;0,05;0,101;0,23;10,81;1,03;10750000;100000;30/06/2024;14_18;11;15;13_16;13_16;184;;0,702;7,13;10,67;5,84;3,86111;0,44;6962
EU;Mid;30/11/2023;62113639;No;SRB;1;ST;AM;77,4;0,0;74,5;80,2;ST (C);25;Luka Jović;6,74;Milan;Serie A;Italy;72;4;10;2;0;898;0,674;3,61;8,156;0,0;0,0;0,0;4,21;34;0,1;0,9;0,2;2,41;2,322;0,7;0,0;0,7;0,05;20,55;87;5,85556;3,137;1,0;0,2;50;0,32;0,5;0,085;2,1;5,81;3,51;2700000;134000;30/06/2024;14;8;14;13;15;181;Balanced;0,674;3,61;7,82;1,45;5,35556;3,0;1796
EU;Mid;30/11/2023;62124117;No;SRB;0;DM;CM;71,7;0,0;81,3;84,9;DM, M/AM (C);26;Saša Lukić;6,54;Fulham;Premier League;England;28;0;0;0;0;276;0,654;5,55;8,33;0,0;0,0;0,0;2,28;50;0,33;0,33;0,0;4,89;7,468;0,65;0,0;5,87;0,05;57,72;90;3,36667;0,405;0,65;0,0;0;0,03;0,0;0,045;0,33;9,78;1,63;16750000;302000;30/06/2027;13_17;13;13;13_16;12_15;182;;0,654;5,55;7,83;6,57;3,36667;0,4;552
EU;Mid;30/11/2023;62124125;No;SRB;1;LW;RW;67,7;0,0;76,4;78,7;AM (RLC);27;Nemanja Radonjić;6,6;Torino;Serie A;Italy;48;0;0;2;0;554;0,66;5,19;6,3;0,0;0,0;0,0;0,97;14;0,32;1,14;0,32;3,41;3,419;1,14;0,0;1,3;0,14;31,35;84;3,64667;0,612;1,14;0,0;0;0,13;0,0;0,162;0,32;9,42;1,46;11500000;150000;30/06/2025;11_15;7;13;14_18;13_19;185;;0,66;5,19;6,16;2,58;3,64667;0,61;1108
EU;Mid;30/11/2023;62125508;No;SRB;1;LW;ST;62,0;0,0;72,6;74,4;AM (L), ST (C);27;Komnen Andrić;6,59;Clermont;Ligue 1;France;36;0;0;0;0;237;0,659;3,42;10,38;0,0;0,0;0,0;6,46;50;0,0;0,0;0,0;3,42;1,288;0,0;0,38;0,0;0,0;26,2;91;2,91333;0,685;0,38;0,0;0;0,13;0,0;0,175;0,38;5,7;1,9;1100000;25000;30/06/2025;10_14;12;13;9_12;8_11;189;;0,659;3,42;9,88;0,38;2,91333;0,69;474
EU;Mid;30/11/2023;62137429;Yes;SRB;1;LB;LW;69,3;0,0;78,6;79,8;D/WB (L), M (LC);27;Mihailo Ristić;6,97;Celta de Vigo;LaLiga;Spain;54;54;0;8;0;2181;0,697;9,78;12,466;0,0;0,0;0,0;2,15;54;0,99;3,8;1,69;3,3;9,562;1,49;0,21;6,93;0,11;45,39;82;7,35067;0,269;2,6;1,2;17;0,06;0,0;0,169;0,04;16,26;1,57;6250000;80500;30/06/2026;13;12;13;13;13_17;180;;0,697;9,78;11,93;8,74;7,17667;0,27;4362
EU;Mid;30/11/2023;62142830;Yes;SRB;1;GK;DM;58,6;0,0;74,4;77,1;GK;26;Vanja Milinković-Savić;6,98;Torino;Serie A;Italy;70;70;0;0;8;3035;0,818;0,0;0,0;0,3;0,59;0,77;0,0;0;0,0;0,0;0,0;0,0;0,602;0,06;0,0;0,0;0,0;14,29;54;0,59;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,59;3600000;61500;30/06/2026;0;11;13;10_14;6_12;202;;0,818;0,0;0,0;0,06;0,59;0,0;6070
EU;Mid;30/11/2023;62164327;No;SRB;1;LW;RW;60,4;0,0;74,6;78,1;AM (RLC);23;Luka Ilić;6,72;Troyes;Ligue 1;France;66;20;6;2;2;1051;0,672;5,23;8,519;0,0;0,0;0,0;3,0;29;0,6;1,11;0,69;2,83;2,449;0,51;0,09;0,77;0,24;28,52;84;4,12111;1,065;1,97;0,0;0;0,12;0,26;0,079;0,43;8,56;1,2;1400000;43500;30/06/2024;12_15;10;12;11_14;12_16;182;;0,672;5,23;8,23;1,61;4,12111;0,89;2102
EU;Mid;30/11/2023;62166400;Yes;SRB;1;CB;RB;66,5;0,0;74,0;76,2;D (C), DM;24;Erhan Mašović;6,75;Bochum;Bundesliga;Germany;42;40;0;0;2;1829;0,675;7,03;14,609;0,0;0,0;0,0;6,84;74;0,74;2,9;1,13;2,26;4,968;0,34;0,1;3,69;0,05;49,9;79;1,56111;0,142;0,2;0,0;0;0,02;0,0;0,072;0,05;6,94;0,59;1300000;45500;30/06/2025;14;10;13;9_13;12_15;189;;0,675;7,03;13,87;4,18;1,56111;0,14;3658
EU;Mid;30/11/2023;62178166;No;MNE;1;DM;CM;64,9;0,0;73,3;81,6;DM, M (C);24;Ilija Vukotić;6,56;Boavista;Liga bwin;Portugal;70;2;0;2;0;757;0,656;6,19;10,745;0,0;0,0;0,0;3,92;63;0,48;1,43;0,83;3,45;8,587;1,07;0,48;6,06;0,1;49,34;88;2,90667;0,095;0,24;0,12;50;0,02;0,0;0,075;0,0;9,87;0,95;350000;12000;30/06/2025;12_15;10;13;8_11;12_16;191;;0,656;6,19;10,11;7,71;2,40667;0,1;1514
EU;Mid;30/11/2023;62182055;No;SRB;0;ST;AM;82,4;0,0;82,4;86,3;ST (C);23;Dušan Vlahović;7,26;Juventus;Serie A;Italy;96;96;56;14;16;4026;0,726;4,07;10,769;0,0;0,0;0,0;6,21;49;0,25;0,96;0,42;2,44;2,886;0,89;0,22;0,83;0,1;22,51;85;5,23544;3,708;1,12;0,07;23;0,52;0,63;0,117;2,3;6,97;3,04;70000000;1080000;30/06/2026;17;14;17;12;15;191;Spirited;0,726;4,07;10,28;2,04;5,00444;3,57;8052
EU;Mid;30/11/2023;62182109;No;SRB;1;DM;CM;61,9;0,0;72,2;74,1;DM, M (C);25;Aleksandar Busnić;6,63;Vizela;Liga bwin;Portugal;74;68;0;4;2;2968;0,663;7,13;12,189;0,0;0,0;0,0;4,37;69;0,58;1,64;0,73;4,18;5,693;0,7;0,3;3,76;0,08;47,49;85;2,63333;0,269;0,55;0,0;0;0,07;0,0;0,139;0,06;11,1;0,85;275000;4400;30/06/2024;14_18;10;12;8_11;9_12;192;;0,663;7,13;11,5;4,84;2,63333;0,27;5936
EU;Mid;30/11/2023;62189039;No;SRB;1;CM;DM;57,4;0,0;78,7;83,4;DM, M (C);25;Uroš Račić;6,9;Sassuolo;Serie A;Italy;80;80;4;6;4;3069;0,69;7,75;11,663;0,0;0,0;0,0;3,34;57;0,47;1,82;0,5;4,96;6,506;1,38;0,09;4,13;0,05;45,89;86;3,38589;0,434;1,06;0,09;17;0,07;0,06;0,097;0,12;9,35;1,03;7000000;56500;30/06/2026;13_17;8;11;10_14;10_16;193;;0,69;7,75;11,09;5,65;3,21889;0,35;6138
EU;Mid;30/11/2023;62191195;No;SRB;1;CB;RB;70,2;0,0;80,7;85,1;D (C);25;Nikola Milenković;7,15;Fiorentina;Serie A;Italy;72;72;2;2;8;3172;0,715;6,52;14,245;0,0;0,0;0,0;6,92;81;0,68;2,92;1,02;1,9;6,07;0,28;0,0;4,85;0,02;69,43;92;1,11556;0,379;0,14;0,0;0;0,04;0,03;0,102;0,14;4,91;0,43;15750000;463000;30/06/2027;11_15;13;14;11_15;10_16;195;;0,715;6,52;13,44;5,15;1,11556;0,31;6344
EU;Mid;30/11/2023;62195758;No;MNE;1;ST;CM;40,8;0,0;68,7;72,6;ST (C);23;Nikola Krstović;6,45;Lecce;Serie A;Italy;72;2;10;2;0;1083;0,645;4,24;9,8;0,0;0,0;0,0;5,24;32;0,08;0,5;0,42;3,24;2,286;0,75;0,0;0,66;0,06;19,2;82;3,91744;2,827;0,83;0,17;33;0,23;0,42;0,095;1,91;6,07;1,91;700000;18250;30/06/2027;6_14;10;13;6_12;9_14;185;;0,645;4,24;9,48;1,47;3,58444;2,66;2166
EU;Mid;30/11/2023;62201068;No;SRB;1;CM;DM;59,8;0,0;78,9;84,9;DM, M/AM (C);22;Ivan Ilić;6,85;Torino;Serie A;Italy;80;80;8;6;2;3358;0,685;6,54;8,476;0,0;0,0;0,0;1,72;22;0,56;1,45;0,48;4,05;4,312;1,55;0,24;1,58;0,1;29,46;84;3,79156;0,891;1,39;0,13;11;0,15;0,11;0,148;0,38;9,59;1,1;19500000;21500;30/06/2026;11_17;15;15;8_12;12_16;182;;0,685;6,54;8,26;3,47;3,68556;0,79;6716
EU;Mid;30/11/2023;62201254;No;GHA;1;LW;RW;70,8;0,0;72,2;74,4;M (L), AM (RL), ST (C);24;Issah Abass;6,58;Desportivo Chaves;Liga bwin;Portugal;62;30;10;2;0;1440;0,658;4,88;7,437;0,0;0,0;0,0;2,38;18;0,06;0,5;0,44;3,88;2,533;0,81;0,06;0,81;0,03;19,75;82;4,45111;1,994;0,94;0,0;0;0,16;0,31;0,071;1,31;6,31;2,81;400000;10750;30/06/2025;12_16;7;12;16;15;173;;0,658;4,88;7,26;1,71;4,45111;1,85;2880
EU;Mid;30/11/2023;62215974;Yes;SVN;1;CB;DM;63,1;0,0;75,3;82,4;D (C);24;Jaka Bijol;6,82;Udinese;Serie A;Italy;76;76;0;0;2;3420;0,682;6,73;14,266;0,0;0,0;0,0;6,76;78;0,47;3,26;1,08;1,92;4,733;0,16;0,08;3,58;0,04;59,47;87;0,95444;0,111;0,11;0,0;0;0,02;0,0;0,091;0,0;5,26;0,26;5250000;120000;30/06/2027;13_17;13;15;10_16;10_14;190;;0,682;6,73;13,49;3,86;0,95444;0,11;6840
EU;Mid;30/11/2023;62216198;No;SRB;1;GK;CB;63,0;0,0;69,0;75,4;GK;23;Djordje Petrović;6,8;Chelsea;Premier League;England;2;0;0;0;0;16;8,27;0,0;0,0;1,97;5,62;0,0;0,0;0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;22,5;80;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;3500000;151000;30/06/2030;11_14;12;11;7_11;12_15;194;;8,27;0,0;0,0;0,0;0,0;0,0;32
EU;Mid;30/11/2023;62235341;No;SRB;1;LW;RW;58,7;0,0;73,4;77,8;AM (RLC);20;Filip Stevanović;6,69;RKC Waalwijk;Eredivisie;Netherlands;72;72;2;8;2;2244;0,669;7,46;9,05;0,0;0,0;0,0;1,4;19;0,8;1,89;0,68;4,09;4,628;1,64;0,44;1,56;0,16;25,75;83;5,90922;0,473;2,65;0,32;9;0,12;0,04;0,115;0,16;9,47;1,8;4800000;50500;30/06/2026;11_15;10;14;10_15;13_17;177;;0,669;7,46;8,86;3,8;5,82222;0,44;4488
EU;Mid;30/11/2023;62238926;No;SRB;1;DM;CM;64,6;0,0;74,4;80,3;DM, M (C);22;Mirko Topić;6,84;Famalicão;Liga bwin;Portugal;76;66;8;12;2;2325;0,684;7,47;12,331;0,0;0,0;0,0;4,26;60;0,5;1,9;0,62;4,45;5,417;1,01;0,27;3,17;0,14;38,36;83;3,29989;0,916;1,2;0,04;9;0,1;0,15;0,109;0,39;8,63;1,01;2800000;6250;30/06/2027;10_14;9;13;10_13;11_14;190;;0,684;7,47;11,73;4,59;3,20889;0,75;4650
EU;Mid;30/11/2023;62246208;Yes;SVN;1;ST;RB;75,5;0,0;76,4;88,1;ST (C);19;Benjamin Šeško;6,73;RB Leipzig;Bundesliga;Germany;38;4;6;0;0;480;0,673;4,13;10,44;0,0;0,0;0,0;5,81;50;0,19;0,56;0,19;3,19;1,697;0,19;0,19;0,38;0,11;21,56;83;6,80256;3,383;1,69;0,38;67;0,53;0,56;0,113;2,06;7,88;3,19;42500000;121000;30/06/2028;13_18;10;12;16;14;194;;0,673;4,13;9,94;0,87;6,13556;3,26;960
EU;Mid;30/11/2023;63002306;Yes;SVK;1;GK;CB;79,4;79,2;79,4;79,2;GK;34;Martin Dúbravka;6,7;Newcastle;Premier League;England;2;2;0;0;0;90;-0,04;0,0;0,0;0,29;0,0;1,0;0,0;0;0,0;0,0;0,0;0,0;0,467;0,0;0,0;0,0;0,0;14,0;47;1,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;1,0;4000000;226000;30/06/2025;15;13;14;13;9;190;Fairly Determined;-0,04;0,0;0,0;0,0;1,0;0,0;180
EU;Mid;30/11/2023;63012964;Yes;SVK;0;DM;CM;62,4;0,0;85,3;86,4;DM, M (C);28;Stanislav Lobotka;7,08;Napoli;Serie A;Italy;92;86;0;8;2;3547;0,708;7,66;9,383;0,0;0,0;0,0;1,32;40;0,86;2,13;0,76;3,91;9,342;1,34;0,36;6,62;0,13;64,12;89;3,07856;0,188;0,58;0,08;27;0,02;0,0;0,088;0,08;12,92;0,71;40500000;213000;30/06/2027;13_17;13;14;11_15;8_12;172;;0,708;7,66;8,98;8,45;2,80556;0,19;7094
EU;Mid;30/11/2023;63013052;Yes;SVK;1;CB;RB;64,4;0,0;73,8;75,7;D (C);30;Norbert Gyömbér;6,7;Salernitana;Serie A;Italy;8;2;0;0;0;148;0,67;4,87;13,502;0,0;0,0;0,0;7,91;72;0,61;1,82;1,22;1,22;2,67;0,0;0,0;1,82;0,0;51,69;85;0,87889;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;7,91;0,0;2100000;45000;30/06/2025;15_19;16;12;11_17;13_17;189;;0,67;4,87;12,78;1,82;0,87889;0,0;296
EU;Mid;30/11/2023;63013145;Yes;SVK;0;CB;RB;86,0;0,0;83,5;87,1;D (C);28;Milan Škriniar;6,94;PSG;Ligue 1;France;36;16;0;0;0;1255;0,694;7,03;13,124;0,0;0,0;0,0;5,38;71;0,72;3,23;1,29;1,79;4,57;0,14;0,0;3,51;0,03;64,76;89;1,49111;0,126;0,29;0,07;20;0,04;0,0;0,086;0,0;7,75;0,07;51000000;854000;30/06/2028;18;17;17;14;15;188;Driven;0,694;7,03;12,41;3,68;1,29111;0,13;2510
EU;Mid;30/11/2023;63023511;Yes;SVK;1;AM;CM;61,4;0,0;74,4;76,8;AM (C);28;Ondrej Duda;0,0;Verona;Serie A;Italy;6;0;0;0;0;12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;8,5;0,0;0,0;7,5;0,0;60,0;100;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;6750000;83000;30/06/2026;7_11;9;14;11_17;10_14;181;;0,0;0,0;0,0;7,5;0,0;0,0;24
EU;Mid;30/11/2023;63025586;Yes;SVK;1;CM;AM;65,5;0,0;77,1;78,8;M/AM (C);27;Matúš Bero;6,7;Bochum;Bundesliga;Germany;68;34;6;0;0;1881;0,67;6,49;9,734;0,0;0,0;0,0;2,92;32;0,33;1,0;0,33;4,83;3,772;1,2;0,1;1,58;0,07;25,84;82;3,215;1,114;0,81;0,1;12;0,21;0,14;0,115;0,57;10,62;1,0;2300000;34500;30/06/2026;12_15;11;12;12;13;181;;0,67;6,49;9,41;2,95;3,09;1,04;3762
EU;Mid;30/11/2023;63029353;Yes;SVK;1;LB;CB;69,3;0,0;78,4;80,0;D (LC), WB (L);25;Dávid Hancko;7,04;Feyenoord;Eredivisie;Netherlands;76;76;2;2;4;3233;0,704;7,18;13,913;0,0;0,0;0,0;6,04;69;0,78;3,42;1,11;1,87;6,126;0,31;0,08;4,76;0,05;61,44;93;1,25;0,414;0,17;0,03;20;0,03;0,03;0,157;0,03;4,68;0,33;22500000;65000;30/06/2026;9_13;10;12;11_14;10_13;188;;0,704;7,18;13,22;5,2;1,05;0,25;6466
EU;Mid;30/11/2023;63031763;Yes;SVK;1;ST;AM;69,8;0,0;71,8;75,9;ST (C);23;Róbert Boženík;6,7;Boavista;Liga bwin;Portugal;72;70;20;2;0;2270;0,67;4,88;12,64;0,0;0,0;0,0;7,3;46;0,36;0,87;0,56;3,09;2,519;0,75;0,08;0,83;0,03;19,67;83;4,08433;2,534;0,67;0,16;21;0,4;0,4;0,132;1,47;8,13;2,14;3500000;30500;30/06/2026;9_13;14;15;12;12;188;;0,67;4,88;12,18;1,69;3,87333;2,4;4540
EU;Mid;30/11/2023;64016316;Yes;SVN;0;GK;DM;85,1;0,0;84,5;86,7;GK;30;Jan Oblak;6,91;Atlético Madrid;LaLiga;Spain;98;98;0;0;6;4440;0,031;0,0;0,0;-0,05;0,36;0,97;0,0;0;0,0;0,0;0,0;0,0;0,788;0,02;0,0;0,0;0,0;19,95;77;0,77;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,77;120000000;1543000;30/06/2028;13_16;8;19;11;13;189;Light-Hearted;0,031;0,0;0,0;0,02;0,77;0,0;8880
EU;Mid;30/11/2023;65025956;No;RSA;1;CB;DM;65,9;0,0;76,2;77,4;D (C), DM, M (C);29;Cafú Phete;6,81;Desportivo Chaves;Liga bwin;Portugal;78;78;0;12;4;3382;0,681;7,45;13,218;0,0;0,0;0,0;5,11;66;0,35;2,47;1,14;3,49;6,351;0,82;0,24;4,34;0,13;49,63;82;2,10022;0,393;0,29;0,05;12;0,08;0,0;0,123;0,19;8,57;0,69;2000000;10250;30/06/2025;13;12;13;12;10_13;187;;0,681;7,45;12,56;5,53;1,98222;0,39;6764
EU;Mid;30/11/2023;65036400;No;RSA;1;DM;CM;58,9;0,0;71,7;77,8;DM, M/AM (C);23;Luke Le Roux;6,81;Volendam;Eredivisie;Netherlands;68;68;0;0;0;3002;0,681;6,72;10,272;0,0;0,0;0,0;3,0;55;0,57;1,47;0,78;3,9;7,901;1,2;0,51;5,13;0,18;45,78;88;2,79256;0,234;0,39;0,15;42;0,05;0,0;0,094;0,09;10,04;0,72;1500000;4400;30/06/2026;14_17;14;14;9_12;10_14;180;;0,681;6,72;9,72;7,02;2,37556;0,23;6004
RW;End;30/11/2023;66013607;Yes;BRA;1;LW;CM;63,1;0,0;75,8;76,6;M (C), AM (LC);32;Alê;6,68;América (MG);Brasileirão Assaí;Brazil;12;0;0;0;0;135;0,668;6,0;10,462;0,0;0,0;0,0;4,0;46;0,0;0,67;0,0;5,33;7,223;0,67;0,67;4,67;0,35;42,0;86;3,40778;1,775;0,0;0,0;0;0,63;0,0;0,475;0,67;12,67;2,0;625000;4000;30/06/2024;5_8;9;12;11_14;11_15;184;;0,668;6,0;10,0;6,36;3,40778;1,77;135
EU;Mid;30/11/2023;66014588;No;KOR;1;LW;RW;70,6;0,0;80,1;81,6;M/AM (RL), ST (C);27;Hwang Hee-Chan;6,9;Wolves;Premier League;England;68;22;12;4;0;1311;0,69;6,73;10,362;0,0;0,0;0,0;3,23;40;0,48;1,24;0,48;4,53;4,606;1,3;0,27;2,13;0,09;29,18;82;5,28078;1,864;2,4;0,07;4;0,25;0,41;0,144;0,82;11,95;1,44;16250000;276000;30/06/2026;14_17;14;17;15;14;177;;0,69;6,73;9,96;3,79;5,23778;1,62;2622
EU;Mid;30/11/2023;66032157;No;KOR;1;CM;RW;67,8;0,0;80,6;82,5;M/AM (C);30;Lee Jae-Sung;6,86;Mainz;Bundesliga;Germany;52;26;0;4;0;1205;0,686;6,58;8,867;0,0;0,0;0,0;1,94;35;0,75;1,42;0,45;3,96;6,35;1,42;0,07;3,81;0,17;50,94;88;3,38811;0,518;0,82;0,07;17;0,11;0,0;0,108;0,3;10,9;1,12;5250000;150000;30/06/2024;14_17;15;13;13;12;180;;0,686;6,58;8,52;5,47;3,22111;0,52;2410
EU;Mid;30/11/2023;67006487;Yes;ESP;1;CB;RB;75,3;0,0;75,4;75,4;D (C);34;Aridane Hernández;6,92;Rayo Vallecano;LaLiga;Spain;76;76;2;0;2;3297;0,692;5,94;13,472;0,0;0,0;0,0;6,74;79;0,46;2,92;0,79;1,77;4,874;0,14;0,0;3,82;0,02;58,33;89;1,38167;0,329;0,35;0,03;12;0,02;0,03;0,086;0,05;5,19;0,3;348000000;100000;30/06/2025;14;9;11;11;10_13;186;;0,692;5,94;12,68;3,98;1,25667;0,19;6594
